,State_Name,City,Zip_Code,Mean,Median,Stdev,Lat,Lon
16237,Missouri,Hartville,65667,24755,17140,23567,37.250321,-92.513336
16238,Missouri,Richmond,64085,50250,32954,47596,39.237054,-93.938596
16239,Missouri,St Louis,63133,29365,23858,21865,38.685703,-90.286913
16240,Missouri,Excelsior Springs,64024,42310,37321,33127,39.363223,-94.200536
16241,Missouri,Humansville,65674,30529,19046,28568,37.795122,-93.577034
16242,Missouri,Weston,64098,67121,300000,49550,39.477296,-94.983782
16243,Missouri,Park Hills,63601,34105,26092,28297,37.837352,-90.670146
16244,Missouri,Jasper,64755,42754,33157,37001,37.335665,-94.302795
16245,Missouri,Kahoka,63445,46961,38573,36042,40.42362,-91.718706
16246,Missouri,Reeds Spring,65737,60846,46085,50818,36.648016,-93.424196
16247,Missouri,Forsyth,65653,37977,29418,33098,36.667025,-93.052352
16248,Missouri,Canton,63435,48598,46812,34155,40.046851,-91.50229
16249,Missouri,Blue Springs,64015,88196,77520,55596,39.019966,-94.319191
16250,Missouri,Queen City,63561,42876,30849,37909,40.526323,-92.531732
16251,Missouri,Park Hills,63601,50919,37978,44930,37.834277,-90.48064
16252,Missouri,Shelbyville,63469,54483,40264,51774,39.894409,-92.181961
16253,Missouri,Lincoln,65338,35166,27671,30310,38.394141,-93.33073
16254,Missouri,Joplin,64802,88216,70897,63346,36.98793,-94.590205
16255,Missouri,Columbia,65203,28188,11879,28714,38.882176,-92.45654
16256,Missouri,Malta Bend,65339,43010,34091,30716,39.193986,-93.3635
16257,Missouri,Marshall,65340,47974,37918,40233,39.113855,-93.202492
16258,Missouri,Meadville,64659,56281,46365,39296,39.787177,-93.298072
16259,Missouri,Miami,65344,48340,300000,23847,39.322473,-93.225907
16261,Missouri,Monroe City,63456,44807,30300,45892,39.65439,-91.732494
16262,Missouri,Oran,63771,47044,41013,35441,37.043325,-89.61223
16263,Missouri,Malta Bend,65339,32056,31829,18034,39.125446,-93.394515
16264,Missouri,Nevada,64772,40621,29774,38229,37.844908,-94.350321
16265,Missouri,New Madrid,63869,59163,41057,54116,36.586356,-89.551184
16266,Missouri,Lilbourn,63862,20536,17600,12741,36.601814,-89.621989
16267,Missouri,Kirkwood,63122,116153,106032,67351,38.576899,-90.384891
16268,Missouri,Florissant,63034,89010,78287,59946,38.834931,-90.285107
16269,Missouri,Osage Beach,65065,50634,300000,32439,38.135313,-92.650926
16270,Missouri,Ste Genevieve,63670,53859,300000,26283,37.871244,-90.054794
16271,Missouri,Risco,63874,27473,22771,23197,36.611053,-89.818126
16272,Missouri,Jonesburg,63351,45018,300000,28175,38.826328,-91.231657
16273,Missouri,Pierce City,65723,42137,37990,30174,36.946883,-94.003511
16274,Missouri,Plattsburg,64477,56917,41280,45719,39.554166,-94.463355
16275,Missouri,Theodosia,65761,58056,54627,48827,36.520067,-92.605122
16276,Missouri,Princeton,64673,40928,33494,28135,40.396332,-93.588771
16277,Missouri,Conception Jct,64434,50443,38936,43742,40.352611,-94.671664
16278,Missouri,Hannibal,63401,64015,49236,48407,39.669879,-91.540713
16279,Missouri,Richmond,64085,49439,39952,40777,39.275595,-93.973464
16280,Missouri,Hornersville,63855,42465,300000,21416,36.094462,-90.011461
16281,Missouri,Gerald,63037,44367,34873,34967,38.384762,-91.402961
16282,Missouri,St Ann,63074,44547,35599,35948,38.726621,-90.38712
16283,Missouri,St Joseph,64507,52650,42923,44105,39.75969,-94.821142
16284,Missouri,St. Louis,63126,70673,57490,53753,38.526043,-90.37305
16285,Missouri,Senath,63876,41909,28822,39158,36.134005,-90.161358
16286,Missouri,Joplin,64802,94916,78415,73458,37.01734,-94.493404
16288,Missouri,Spokane,65754,64958,300000,15730,36.863219,-93.305568
16289,Missouri,Hume,64752,37597,300000,12292,37.975093,-94.565038
16290,Missouri,Independence,64050,45423,35729,42438,39.139505,-94.408507
16291,Missouri,Sweet Springs,65351,46266,38721,37065,38.964279,-93.416504
16292,Missouri,Theodosia,65761,35111,26324,26430,36.580333,-92.662789
16293,Missouri,Edgerton,64444,52059,43271,42238,39.476239,-94.561163
16294,Missouri,Union Star,64494,46216,34187,41228,39.979536,-94.599703
16295,Missouri,Vandalia,63382,38370,33278,27672,39.307965,-91.489341
16296,Missouri,Sunrise Beach,65079,79159,60833,58903,38.197524,-92.721162
16297,Missouri,Warrensburg,64093,51052,40354,42901,38.762128,-93.730889
16298,Missouri,Waynesville,65583,57768,52421,46719,37.820695,-92.219932
16299,Missouri,Wellston,63133,24186,16749,24928,38.675065,-90.294101
16300,Missouri,Sullivan,63080,23270,300000,15166,38.191972,-91.191726
16301,Missouri,Willard,65781,51635,44682,33816,37.294416,-93.416769
16302,Missouri,Winona,65588,33378,19914,27887,37.004151,-91.326962
16303,Missouri,Ullin,62992,34363,31335,22880,36.960331,-89.169548
16304,Missouri,St Louis,63137,46662,34387,39062,38.7550209,-90.2280532
16305,Missouri,Florissant,63031,67699,61629,41501,38.819662,-90.3304695
16306,Missouri,Florissant,63031,64702,58134,45780,38.7845795,-90.327033
16307,Missouri,Ferguson,63135,62390,57912,39894,38.760645,-90.2907472
16308,Missouri,Broseley,63932,42475,37984,31028,36.6439066,-90.251446
16309,Missouri,St Louis,63121,47069,33730,43345,38.7274906,-90.2889653
16310,Missouri,Berkeley,63134,46407,38383,32365,38.7273656,-90.3503652
16311,Missouri,St Louis,63114,51164,39738,43359,38.6943624,-90.3532368
16312,Missouri,St Louis,63146,80171,72097,52581,38.6822633,-90.4491622
16313,Missouri,Chesterfield,63017,108002,92829,70656,38.6556632,-90.5292606
16314,Missouri,University City,63130,59029,32945,71591,38.6570723,-90.3074668
16315,Missouri,Maplewood,63143,48070,42420,33836,38.6180925,-90.3280349
16316,Missouri,Chesterfield,63017,111724,102824,68446,38.6420538,-90.5502237
16317,Missouri,Ballwin,63021,99363,95038,62385,38.5870744,-90.5732184
16318,Missouri,Kirkwood,63122,108689,90875,73908,38.5887352,-90.4205774
16319,Missouri,Fulton,65251,71552,53193,56705,38.880163,-92.0461695
16320,Missouri,St Louis,63119,64232,51763,53148,38.5870288,-90.32858
16321,Missouri,St Louis,63129,89125,77504,50684,38.4757734,-90.338565
16322,Missouri,St Louis,63125,58333,48338,46289,38.5194195,-90.3179327
16323,Missouri,St Louis,63128,87424,70661,68151,38.5142462,-90.3945914
16324,Missouri,Pacific,63069,102151,79385,72543,38.4827332,-90.6661412
16325,Missouri,St Louis,63126,86925,75645,55428,38.5705157,-90.3815112
16326,Missouri,Marshall,65340,53367,42042,42700,39.0783082,-93.111681
16327,Missouri,Sikeston,63801,41522,34273,36880,36.8809157,-89.6120046
16328,Missouri,Bell City,63735,45498,35120,38310,37.0312882,-89.833325
16329,Missouri,Blue Eye,65611,53682,42235,44778,36.5489756,-93.4482505
16330,Missouri,Climax Springs,65324,56669,44302,46877,38.1433213,-92.9667692
16331,Missouri,Branson,65616,45554,33217,43338,36.7693912,-93.2093695
16332,Missouri,Cabool,65689,39448,25337,37226,37.1444221,-92.0928699
16333,Missouri,Wright City,63390,77244,61597,60205,38.7408237,-91.0272815
16334,Missouri,Williamsville,63967,42054,32061,32836,37.0052443,-90.5549402
16335,Missouri,Mountain Grove,65711,46062,38040,46965,37.3643836,-92.4306084
16336,Missouri,St Louis,63109,55086,46156,40731,38.5702904,-90.3004207
16337,Missouri,St Louis,63139,67902,54043,50176,38.6283918,-90.3001189
16338,Missouri,St Louis,63115,36846,23031,43354,38.6754754,-90.2607363
16339,Missouri,St Louis,63147,39646,26690,41348,38.7184064,-90.2398778
16340,Missouri,St Louis,63103,26755,20460,24192,38.6633743,-90.2505543
16341,Missouri,Cape Girardeau,63701,64641,52652,48168,37.3970572,-89.5237062
16342,Missouri,St Louis,63109,75511,55414,57531,38.5892969,-90.2975907
16343,Missouri,St. Louis,63116,45925,36475,36879,38.5922486,-90.2550617
16344,Missouri,St Louis,63103,15633,10884,15585,38.6286783,-90.2267575
16345,Missouri,St Louis,63104,75248,62952,65477,38.6132902,-90.2137506
16346,Missouri,St Louis,63107,31074,21207,30024,38.6626816,-90.1929647
16347,Missouri,Kirksville,63501,71139,58165,55994,40.2111844,-92.467935
16348,Missouri,Vandalia,63382,39117,33787,27991,39.3059738,-91.4929857
16349,Missouri,Kirksville,63501,56002,43973,48040,40.2187946,-92.5581534
16350,Missouri,Kirksville,63501,41951,31474,33325,40.1948101,-92.5740876
16351,Missouri,Savannah,64485,58276,35233,59874,39.9665223,-94.8223656
16352,Missouri,Tarkio,64491,49460,39519,40443,40.4155563,-95.3207625
16353,Missouri,Cape Girardeau,63703,38329,29945,41617,37.2975341,-89.5442219
16354,Missouri,Laddonia,63352,38194,26103,31721,39.2112573,-91.7101339
16355,Missouri,Mexico,65265,60229,56905,36826,39.1995863,-91.9008486
16356,Missouri,Shell Knob,65747,44971,35824,32268,36.7446889,-93.7084117
16357,Missouri,Monett,65708,34859,25100,25439,36.9012465,-93.9312901
16358,Missouri,Exeter,65647,35700,27626,25975,36.6905507,-93.9824979
16359,Missouri,Lamar,64759,55440,44607,36701,37.4961682,-94.1817568
16360,Missouri,Lamar,64759,47759,41532,29797,37.4875768,-94.2769516
16361,Missouri,Butler,64730,51286,43408,41884,38.2603479,-94.3363133
16362,Missouri,Lincoln,65338,52750,43435,42572,38.3261387,-93.3947309
16363,Missouri,Edwards,65326,42610,39925,35470,38.1633313,-93.2169213
16364,Missouri,Belton,64012,80710,70695,51487,38.8037861,-94.5711342
16365,Missouri,Zalma,63787,48413,34739,44156,37.1698368,-90.0695364
16366,Missouri,Columbia,65203,106699,300000,52866,38.9460982,-92.3535674
16367,Missouri,Columbia,65201,52123,18517,64567,38.9440668,-92.3028522
16368,Missouri,Columbia,65203,55377,49349,51772,38.9197147,-92.3594004
16369,Missouri,Columbia,65203,17941,16353,14825,38.9648834,-92.3833392
16370,Missouri,Columbia,65202,71301,51631,49286,39.0147952,-92.2998103
16371,Missouri,Columbia,65202,73490,55081,58836,38.9320372,-92.1885932
16372,Missouri,Columbia,65202,93291,85947,55665,38.9342125,-92.4536101
16373,Missouri,Centralia,65240,47338,53438,27244,39.1929169,-92.1589209
16374,Missouri,St Joseph,64506,52195,39979,44727,39.8069658,-94.7913429
16375,Missouri,Peculiar,64078,82428,76549,51173,38.7239212,-94.5428222
16376,Missouri,St Joseph,64505,44914,26377,51406,39.7881155,-94.8393315
16377,Missouri,St Joseph,64501,69194,300000,45426,39.7675459,-94.8253501
16378,Missouri,St Joseph,64505,26108,18833,20918,39.7714144,-94.8521433
16379,Missouri,St Joseph,64503,42033,33524,34020,39.7340794,-94.7760784
16380,Missouri,St Joseph,64504,54108,39679,36152,39.7069968,-94.8471375
16381,Missouri,Faucett,64448,83644,300000,41165,39.6132664,-94.7925475
16382,Missouri,St Joseph,64507,52813,57517,24092,39.7427768,-94.854829
16383,Missouri,Harviell,63945,56951,49140,41698,36.7105855,-90.5445452
16384,Missouri,Poplar Bluff,63901,31711,21402,33718,36.7794997,-90.3913428
16385,Missouri,Poplar Bluff,63901,29753,28313,15392,36.733427,-90.3989371
16386,Missouri,Brunswick,65236,47013,35542,38326,39.4350217,-93.0422262
16387,Missouri,Hamilton,64644,41897,35580,35508,39.659125,-93.8657954
16388,Missouri,Auxvasse,65231,43391,32128,34640,38.996149,-91.8844761
16390,Missouri,New Bloomfield,65063,58456,34238,46232,38.7438843,-92.0211749
16391,Missouri,Holts Summit,65043,56917,50098,39616,38.643202,-92.1557833
16392,Missouri,Camdenton,65020,69461,53483,61870,38.053676,-92.768129
16393,Missouri,Camdenton,65020,41712,36720,29887,37.9744196,-92.880974
16394,Missouri,Sunrise Beach,65079,47300,35239,42269,38.1712666,-92.8498008
16395,Missouri,Delta,63744,57162,47746,44910,37.264552,-89.7612606
16396,Missouri,Jackson,63755,60898,50185,38566,37.3744597,-89.6382372
16397,Missouri,Ozark,65721,67938,55264,55155,36.9695567,-93.2225765
16398,Missouri,Cape Girardeau,63701,40115,22541,44645,37.3117866,-89.5327128
16399,Missouri,Cape Girardeau,63701,114359,300000,61560,37.3386005,-89.5713585
16400,Missouri,Cape Girardeau,63703,33639,21620,30745,37.2657821,-89.5351199
16401,Missouri,Carrollton,64633,61468,52149,51477,39.4258057,-93.6299611
16402,Missouri,Ellsinore,63937,29002,20145,31952,36.9277092,-90.8244149
16403,Missouri,Belton,64012,36624,30940,21105,38.8313667,-94.5150964
16404,Missouri,Raymore,64083,78631,300000,38481,38.8194542,-94.4751442
16405,Missouri,Pleasant Hill,64080,83647,70737,48366,38.7926458,-94.2649531
16406,Missouri,Harrisonville,64701,59672,42149,54662,38.6632351,-94.3480854
16407,Missouri,Cleveland,64734,85883,74280,54422,38.5701483,-94.5169684
16408,Missouri,Kansas City,64116,97371,78531,69938,39.1738771,-94.5893341
16409,Missouri,Harrisonville,64701,52604,38014,50553,38.6444227,-94.3511655
16410,Missouri,El Dorado Springs,64744,23457,12128,27416,37.8610599,-94.0153782
16411,Missouri,Salisbury,65281,68444,58428,49835,39.4085029,-92.8068549
16412,Missouri,Nixa,65714,82053,66904,62530,37.0537493,-93.355473
16413,Missouri,Ozark,65721,58291,52369,40095,37.0283624,-93.1702126
16414,Missouri,Ozark,65721,70469,60428,44436,37.0535683,-93.1958761
16415,Missouri,Luray,63453,45675,43056,29841,40.4356008,-91.8133944
16416,Missouri,Kansas City,64116,64404,300000,32384,39.159463,-94.5661803
16417,Missouri,Kansas City,64118,42279,42019,27403,39.1786542,-94.5522179
16418,Missouri,Kansas City,64117,54113,44973,38150,39.1608188,-94.5056381
16419,Missouri,Gladstone,64118,51577,42026,41826,39.2021056,-94.5739823
16420,Missouri,Pleasant Valley,64068,60530,38871,51116,39.2223493,-94.4734023
16421,Missouri,Kansas City,64119,56998,51727,30181,39.2052822,-94.5110928
16422,Missouri,Gladstone,64118,57038,300000,37700,39.2220597,-94.5761562
16423,Missouri,Gladstone,64119,59537,300000,30191,39.216289,-94.5476846
16424,Missouri,Kansas City,64156,95154,300000,62051,39.2560738,-94.5425055
16425,Missouri,Gladstone,64118,79851,300000,54555,39.2357849,-94.5924795
16426,Missouri,Kansas City,64155,81268,63767,55438,39.2730872,-94.5796524
16427,Missouri,Liberty,64068,47167,38637,33622,39.2421032,-94.4224115
16428,Missouri,Excelsior Springs,64024,67843,57007,43366,39.3618758,-94.2527793
16429,Missouri,Kearney,64060,102024,300000,51421,39.395485,-94.4276907
16430,Missouri,Gladstone,64118,60930,49415,44648,39.2357849,-94.5924795
16431,Missouri,Lawson,64062,50107,31851,44277,39.4094333,-94.2942318
16432,Missouri,Kansas City,64119,64428,300000,36220,39.1630328,-94.4518867
16433,Missouri,Cameron,64429,52892,37171,50695,39.727411,-94.2473331
16434,Missouri,Plattsburg,64477,46514,36673,36416,39.6065667,-94.4103988
16435,Missouri,Jefferson City,65101,75156,300000,42931,38.5315064,-92.1598307
16436,Missouri,Jefferson City,65109,51698,43160,41985,38.5720067,-92.1921091
16437,Missouri,Jefferson City,65109,67043,53221,39045,38.5528184,-92.2158512
16438,Missouri,Jefferson City,65109,72810,300000,47445,38.6207602,-92.2133415
16439,Missouri,Jefferson City,65109,78444,71068,50953,38.5367643,-92.2831353
16440,Missouri,Prairie Home,65068,71771,59591,49750,38.8302201,-92.6578319
16441,Missouri,Missouri City,64072,88393,76350,57810,39.2544151,-94.3121229
16442,Missouri,Pilot Grove,65276,43441,36993,30044,38.8495532,-92.9197444
16443,Missouri,Steelville,65565,50031,28021,48907,37.9120761,-91.208638
16444,Missouri,Steelville,65565,55726,63951,29818,37.8958126,-91.3892206
16445,Missouri,Lockwood,65682,34272,20176,32772,37.4250558,-93.9431417
16446,Missouri,Buffalo,65622,53288,300000,33127,37.6707651,-93.1066936
16447,Missouri,Jameson,64647,54227,46141,38994,39.9817797,-94.0390632
16448,Missouri,Maysville,64469,38934,19438,42409,39.9123487,-94.3128169
16449,Missouri,Salem,65560,48440,46137,33336,37.6179988,-91.6820638
16450,Missouri,Norwood,65717,50793,44884,36273,36.929246,-92.3078757
16451,Missouri,Malden,63863,24906,17442,19817,36.5715441,-89.9671122
16452,Missouri,Kansas City,64119,65802,61805,40906,39.1630328,-94.4518867
16453,Missouri,Campbell,63933,37892,25790,36377,36.5367683,-90.1115919
16454,Missouri,Kennett,63857,47137,31887,47764,36.246747,-90.02085
16455,Missouri,Cardwell,63829,34105,26503,31789,36.0448923,-90.2642967
16456,Missouri,Washington,63090,56952,45989,49253,38.5432389,-90.9815708
16457,Missouri,New Haven,63068,86845,85892,39894,38.6048526,-91.2480521
16458,Missouri,Sullivan,63080,67061,52309,51071,38.3380612,-91.2192168
16459,Missouri,Washburn,65772,45383,33770,41273,36.559307,-93.9359366
16460,Missouri,Union,63084,78320,68999,51481,38.4058643,-90.9946563
16461,Missouri,Robertsville,63072,59479,52081,46713,38.3798509,-90.8270903
16462,Missouri,St Clair,63077,64622,59189,42484,38.2559172,-90.9289562
16463,Missouri,Hermann,65041,55261,40171,45179,38.6853417,-91.4731835
16464,Missouri,Jefferson City,65109,35432,25254,32862,38.5720067,-92.1921091
16465,Missouri,Bland,65014,64139,58222,41382,38.2710223,-91.5087785
16466,Missouri,Springfield,65806,14316,9920,12283,37.2004083,-93.2830719
16467,Missouri,Springfield,65806,29252,25042,20916,37.202285,-93.3089713
16468,Missouri,Springfield,65802,39959,22966,37645,37.2207843,-93.2837921
16469,Missouri,Springfield,65804,42868,38436,28791,37.1705753,-93.2697391
16470,Missouri,Springfield,65807,31634,25902,24873,37.1594047,-93.3062533
16471,Missouri,Springfield,65802,34698,30356,34186,37.2204003,-93.311855
16472,Missouri,Springfield,65804,37041,26410,28147,37.187778,-93.2347837
16473,Missouri,Springfield,65804,51617,43469,42657,37.1492846,-93.2676831
16474,Missouri,Springfield,65802,39211,27974,31989,37.2190094,-93.334165
16475,Missouri,Jefferson City,65109,70701,63526,48005,38.6344528,-92.3634544
16476,Missouri,Springfield,65802,55537,38931,56453,37.2150409,-93.1981114
16477,Missouri,Springfield,65804,99411,84621,70488,37.1186258,-93.255727
16478,Missouri,Springfield,65807,78354,69345,53272,37.168673,-93.3618448
16479,Missouri,Springfield,65803,31406,21110,32355,37.2657355,-93.2886593
16480,Missouri,Rogersville,65742,91903,73685,68353,37.1683298,-93.1141309
16481,Missouri,Republic,65738,61720,50016,48864,37.1249324,-93.4899286
16482,Missouri,Willard,65781,63561,59701,40368,37.3491316,-93.3796977
16483,Missouri,Springfield,65804,63145,59622,38949,37.1849023,-93.2531766
16484,Missouri,Trenton,64683,56438,55623,40112,40.0790938,-93.6261627
16485,Missouri,Ridgeway,64481,54321,37530,57409,40.3539466,-93.887733
16486,Missouri,Cuba,65453,55858,40575,50749,38.0520711,-91.4717188
16487,Missouri,Windsor,65360,46051,38796,25517,38.5362034,-93.5343975
16488,Missouri,Clinton,64735,45818,25330,54657,38.3724377,-93.7834932
16489,Missouri,Hermitage,65668,37967,31437,32542,37.9882344,-93.2789373
16490,Missouri,Mound City,64470,68613,53845,66103,40.1089849,-95.2626247
16491,Missouri,Fayette,65248,69315,47124,54558,39.1470035,-92.6863429
16492,Missouri,Mountain View,65548,30051,19596,29897,37.0128676,-91.729953
16493,Missouri,West Plains,65775,46334,36156,37339,36.7015031,-91.896044
16494,Missouri,West Plains,65775,20892,17351,12342,36.7364775,-91.85592
16495,Missouri,Ironton,63650,37437,27425,36097,37.6234344,-90.6093931
16496,Missouri,Kansas City,64123,39135,41603,25339,39.1127296,-94.5233086
16497,Missouri,Maysville,64469,49088,31259,44660,39.9123487,-94.3128169
16498,Missouri,Kansas City,64124,33411,21243,38251,39.1127311,-94.542393
16499,Missouri,Kansas City,64127,29013,21809,29875,39.1023472,-94.5443124
16500,Missouri,Kansas City,64126,38887,23316,30148,39.0918318,-94.5023035
16501,Missouri,Kansas City,64127,29637,20550,36281,39.0806721,-94.5476941
